weight[g],pwm,vbat[V],rpm1,rpm2,rpm3,rpm4,v[V],i[A],p[W]
0,5000,3.943,4426,5998,4423,2151,0,0,0
0,5000,3.943,3630,4821,5998,2152,0,0,0
0,5000,3.943,3630,4321,5998,2153,0,0,0
0,5000,3.943,2217,5998,4435,2153,0,0,0
0,5000,3.943,4486,4270,4459,2153,0,0,0
0,5000,3.943,4486,4317,5998,2154,0,0,0
0,5000,3.943,3526,5997,5998,2154,0,0,0
0,5000,3.943,2225,6000,4467,2153,0,0,0
0,5000,3.943,4435,4934,4428,2151,0,0,0
0,5000,3.943,4435,4278,5999,2152,0,0,0
0,5000,3.943,3450,5997,5996,2152,0,0,0
0,5000,3.943,2224,4317,4981,2151,0,0,0
0,5000,3.943,4479,4286,4464,2150,0,0,0
0,5000,3.943,4479,5997,5994,2150,0,0,0
0,5000,3.943,3361,5998,5997,2151,0,0,0
0,5000,3.943,2229,5006,4828,4309,0,0,0
0,5000,3.943,2229,4326,4429,3775,0,0,0
0,5000,3.943,2229,5998,6001,3775,0,0,0
0,5000,3.943,2226,4229,5995,2135,0,0,0
0,5000,3.943,2221,4388,4617,2156,0,0,0
0,5000,3.943,2220,5998,4454,2156,0,0,0
0,5000,3.943,2220,5998,6000,2176,0,0,0
0,5000,3.943,2222,4330,4402,2163,0,0,0
0,5000,3.943,4460,4279,4466,2167,0,0,0
0,5000,3.943,3820,5999,5998,2167,0,0,0
0,5000,3.943,3820,5999,5997,2171,0,0,0
0,5000,3.943,2222,4455,4432,2174,0,0,0
0,5000,3.943,4439,6000,4409,2174,0,0,0
0,5000,3.943,3732,5997,5998,2175,0,0,0
0,5000,3.943,3732,4282,5998,2171,0,0,0
0,5000,3.943,4307,4330,4398,2167,0,0,0
0,5000,3.943,4627,5997,4435,2167,0,0,0
0,5000,3.943,3644,5998,5998,2165,0,0,0
0,5000,3.943,3519,4595,6001,2164,0,0,0
0,5000,3.943,4416,5997,4973,2165,0,0,0
0,5000,3.943,4507,5997,4404,2165,0,0,0
0,5000,3.943,4507,4322,5997,2169,0,0,0
0,5000,3.943,3587,4281,5997,2169,0,0,0
0,5000,3.943,2234,5998,4679,2169,0,0,0
0,5000,3.943,4494,5997,4433,2167,0,0,0
0,5000,3.943,4494,4671,6000,2164,0,0,0
0,5000,3.943,3525,5998,4375,2165,0,0,0
0,5000,3.943,2233,5997,4467,2165,0,0,0
0,5000,3.943,4456,4278,6001,2169,0,0,0
0,5000,3.943,5992,4317,5997,2172,0,0,0
0,5000,3.943,4485,5999,4440,2173,0,0,0
0,5000,3.943,2897,5998,4404,2173,0,0,0
0,5000,3.943,4476,4771,5998,2170,0,0,0
0,5000,3.943,4476,5998,5996,2166,0,0,0
0,5000,3.943,3410,5998,4405,2166,0,0,0
0,5000,3.943,2232,4321,4431,2168,0,0,0
0,5000,3.943,2233,4275,5998,2173,0,0,0
0,5000,3.943,2233,5998,6000,2176,0,0,0
0,5000,3.943,2233,5998,4443,2176,0,0,0
0,5000,3.943,2230,4812,4402,2174,0,0,0
0,5000,3.943,2230,4315,6001,2171,0,0,0
0,5000,3.943,2230,5997,5994,2171,0,0,0
0,5000,3.943,2231,4277,4694,2171,0,0,0
0,5000,3.943,2232,4321,4424,2176,0,0,0
0,5000,3.943,2232,5998,5998,2179,0,0,0
0,5000,3.943,2232,5998,4368,2179,0,0,0
0,5000,3.943,2233,4921,4465,2176,0,0,0
0,5000,3.943,4453,4273,6001,4351,0,0,0
0,5000,3.943,3934,5997,5994,3783,0,0,0
0,5000,3.943,3934,4315,4424,3783,0,0,0
0,5000,3.943,2234,4274,4393,2178,0,0,0
0,5000,3.943,4488,5999,6003,2177,0,0,0
0,5000,3.943,4452,5997,5994,2177,0,0,0
0,5000,3.943,5998,4976,4399,2171,0,0,0
0,5000,3.943,5998,4318,4422,2170,0,0,0
0,5000,3.943,4816,5997,5999,2174,0,0,0
0,5000,3.943,4487,4251,5996,2174,0,0,0
0,5000,3.943,5998,4351,4882,2176,0,0,0
0,5000,3.943,5999,5998,4396,2169,0,0,0
0,5000,3.943,4714,5998,5998,2169,0,0,0
0,5000,3.943,3694,5107,5995,2169,0,0,0
0,5000,3.943,3694,4275,4560,2168,0,0,0
0,5000,3.943,4358,5997,5997,2170,0,0,0
0,5000,3.943,4572,6001,6003,2170,0,0,0
0,5000,3.943,4572,4371,4389,2171,0,0,0
0,5000,3.943,3633,5997,4420,2165,0,0,0
0,5000,3.943,2222,5998,5998,2165,0,0,0
0,5000,3.943,4492,4271,5995,2165,0,0,0
0,5000,3.943,4492,4318,4428,2167,0,0,0
0,5000,3.943,3536,5997,4385,2168,0,0,0
0,5000,3.943,2229,5998,5998,2168,0,0,0
0,5000,3.943,4444,4451,5997,2165,0,0,0
0,5000,3.943,4444,5998,4985,2164,0,0,0
0,5000,3.943,3478,5997,4413,2168,0,0,0
0,5000,3.943,2229,4325,6000,2168,0,0,0
0,5000,3.943,4480,4281,5994,2171,0,0,0
0,5000,3.943,4480,5998,4662,2168,0,0,0
0,5000,3.943,3403,5998,5994,2163,0,0,0
0,5000,3.943,2234,4526,6000,2163,0,0,0
0,5000,3.943,2235,5997,4416,2158,0,0,0
0,5000,3.943,2235,5996,4399,2168,0,0,0
0,5000,3.943,2234,4282,5998,2168,0,0,0
0,5000,3.943,2230,4332,5997,2173,0,0,0
0,5000,3.943,2226,5999,4394,2165,0,0,0
0,5000,3.937,2226,5998,4423,2166,0,0,0
0,5000,3.943,2227,4687,5998,2166,0,0,0
0,5000,3.943,2229,5999,5997,2168,0,0,0
0,5000,3.943,2228,5998,5112,2166,0,0,0
0,5000,3.943,2228,4333,4396,2166,0,0,0
0,5000,3.943,2228,4287,5998,2166,0,0,0
0,5000,3.943,4443,5998,5997,2162,0,0,0
0,5000,3.943,3884,5998,4766,2158,0,0,0
0,5000,3.943,3884,4835,4430,2158,0,0,0
0,5000,3.943,2234,4347,5998,2155,0,0,0
0,5000,3.943,4491,5999,4317,2155,0,0,0
0,5000,3.943,3813,4294,4500,2155,0,0,0
0,5000,3.943,3813,4336,5997,2156,0,0,0
0,5000,3.943,2237,5997,6000,2157,0,0,0
0,5000,3.943,4458,5998,4424,2158,0,0,0
0,5000,3.943,3772,5070,4400,2158,0,0,0
0,5000,3.943,3772,4281,5997,2157,0,0,0
0,5000,3.943,2236,5995,5997,4308,0,0,0
0,5000,3.943,4495,4236,4390,3787,0,0,0
0,5000,3.943,3712,4381,4419,3787,0,0,0
0,5000,3.943,3712,5997,6000,2142,0,0,0
0,5000,3.943,2238,5998,5995,2157,0,0,0
0,5000,3.943,4454,4285,4933,2157,0,0,0
0,5000,3.943,4454,4334,4398,2171,0,0,0
0,5000,3.943,3524,5997,6003,2151,0,0,0
0,5000,3.943,4382,5997,5993,2148,0,0,0
0,5000,3.943,4569,4519,4637,2148,0,0,0
0,5000,3.943,6001,5998,5998,2146,0,0,0
0,5000,3.943,4453,5997,5992,2146,0,0,0
0,5000,3.943,2985,4330,4397,2146,0,0,0
0,5000,3.943,4479,4284,4444,2146,0,0,0
0,5000,3.943,4479,5998,5998,2146,0,0,0
0,5000,3.943,3557,5998,5997,2145,0,0,0
0,5000,3.943,2235,4614,4427,2145,0,0,0
0,5000,3.943,4480,5997,4400,2145,0,0,0
0,5000,3.943,4480,5998,5998,2146,0,0,0
0,5000,3.943,3488,4285,5997,2146,0,0,0
0,5000,3.943,2231,4329,4400,2149,0,0,0
0,5000,3.943,4457,5997,4432,2152,0,0,0
0,5000,3.943,4457,5998,5999,2154,0,0,0
0,5000,3.943,3446,4748,5998,2154,0,0,0
0,5000,3.943,2233,5997,4907,2154,0,0,0
0,5000,3.943,2229,5998,4400,2155,0,0,0
0,5000,3.943,2229,4333,5999,2155,0,0,0
0,5000,3.943,2230,4291,5995,2156,0,0,0
0,10000,3.943,2233,6000,4606,2155,0,0,0
0,10000,3.937,2324,5998,4977,2241,0,0,0
0,10000,3.937,2688,5998,6212,2630,0,0,0
0,10000,3.911,6955,5998,7099,3208,0,0,0
0,10000,3.911,5979,7948,5500,3616,0,0,0
0,10000,3.911,4269,8368,8726,4192,0,0,0
0,10000,3.916,4431,9114,9119,4404,0,0,0
0,10000,3.916,4748,9504,9702,4722,0,0,0
0,10000,3.916,4980,9963,5008,4959,0,0,0
0,10000,3.916,10235,10303,10275,5089,0,0,0
0,10000,3.921,5218,10344,10524,5203,0,0,0
0,10000,3.921,10735,10570,10762,5321,0,0,0
0,10000,3.921,10913,10752,5444,5411,0,0,0
